flow_id,time,flow_size,flow_qos,source_id,destination_id
4315,8.67369835884705,1442.99681523691,none,1,4
4316,8.68081613604415,8756.36029229508,none,1,2
4317,8.6825466071439,644.472644101571,none,1,3
4318,8.6869613453144,9112.13152493514,none,1,3
4319,8.68847666254697,3792.0726323008,none,1,2
4320,8.68944091793861,4808.68993218218,none,1,2
4321,8.68956843924571,1661096.31166312,none,1,8
4322,8.69250982169341,3492.8195202633,none,1,2
4323,8.69717370729037,1810.4450431397,none,1,7
4324,8.69767877332747,4092.26112521034,none,1,7
4325,8.69847325706237,6353.22419827016,none,1,7
4326,8.69930538741279,931.126537528452,none,1,7
4327,8.70211124323821,2297.34872712993,none,1,5
4328,8.70430125246836,9905.07821383553,none,1,8
4329,8.70842867294429,12781.4443797991,none,1,5
4330,8.70986343758172,516.794836949334,none,1,3
4331,8.71432344167078,753.531382346293,none,1,4
4332,8.71870278064863,1650.2163272836,none,1,6
4333,8.71889872451031,326212.645915932,none,1,4
4334,8.72157587435298,7618.87354153226,none,1,8
4335,8.72356883344724,2159.54469746281,none,1,6
4336,8.72387397805267,6228.32933854381,none,1,7
4337,8.72422175002832,2674.89314687988,none,1,5
4338,8.72572257588978,4769.02026250423,none,1,8
4339,8.72579778019329,463.775773178582,none,1,3
4340,8.72581047069268,2470.07184152859,none,1,8
4341,8.72844464425564,1114.69112194757,none,1,2
4342,8.73668253063893,32.8556310559384,none,1,2
4343,8.73733917367125,69523.6481034875,none,1,5
4344,8.74064149403817,3092.26057223848,none,1,2
4345,8.74130264147364,2147.69704846093,none,1,3
4346,8.74145782332529,3671.61106039268,none,1,3
4347,8.74626121291264,2465124.99773943,none,1,3
4348,8.7482935618491,4441.49749361691,none,1,5
4349,8.75077262238977,6731.46035824258,none,1,3
4350,8.751197619653,3961.32960973004,none,1,4
4351,8.75240981807285,2170.89884668002,none,1,5
4352,8.75393041948169,6956.23012182415,none,1,8
4353,8.75490604288289,6751.76586288783,none,1,6
4354,8.76094520760212,1716.00241818591,none,1,6
4355,8.76274223632088,3759.13781201613,none,1,8
4356,8.76424426897965,9389.37198079997,none,1,4
4357,8.76607328730278,6641.3293114954,none,1,7
4358,8.76609985169498,6730.51010280283,none,1,2
4359,8.76927464292869,1378.30174325782,none,1,8
4360,8.77518616086064,3916.78714445602,none,1,7
4361,8.78984349698443,1715.31389055123,none,1,7
4362,8.79108748207593,715.040399145426,none,1,8
4363,8.79167950162986,4438.40376344653,none,1,3
4364,8.79222352505573,550.745353922394,none,1,7
4365,8.79334830077627,9955.01929897524,none,1,4
4366,8.79619570871783,5256.24964292584,none,1,8
4367,8.79627112817766,175196.869391784,none,1,7
4368,8.79672321615525,2038.51870730192,none,1,6
4369,8.79768448602944,7183.27023437696,none,1,8
4370,8.79793785032002,7066.38619669693,none,1,2
4371,8.79847625060154,2786.73178548957,none,1,6
4372,8.8044978927585,1092.9380306311,none,1,3
4373,8.80984516455891,3445.12692117993,none,1,8
4374,8.81274531045666,2402.84280746905,none,1,3
4375,8.82164474044709,9820.55067385973,none,1,6
4376,8.82634073237766,5050.89286475869,none,1,4
4377,8.82848369553589,596.287576809583,none,1,6
4378,8.83275862017187,3725.91336389082,none,1,6
4379,8.83379441942606,1003.62518404986,none,1,7
4380,8.8366831449384,9798877.00663013,none,1,8
4381,8.83696934815293,6052.96029407815,none,1,3
4382,8.84100376089522,74888.5839935199,none,1,5
4383,8.84393633433006,4189.96979933756,none,1,8
4384,8.84444952362399,7099.84343916539,none,1,3
4385,8.84520515011751,4106.35487153978,none,1,6
4386,8.8465041799311,4782.20352397636,none,1,7
4387,8.84689339305503,1053.18918514825,none,1,6
4388,8.84746067840059,1367.49811536765,none,1,7
4389,8.84757128380655,8779.06802775071,none,1,3
4390,8.84782427867586,5137.82048420186,none,1,6
4391,8.84784592378965,1309.02820110117,none,1,3
4392,8.84834241681134,2812.32345003171,none,1,2
4393,8.84875523945259,5486.03944884772,none,1,7
4394,8.84935969394279,2287.00489581808,none,1,3
4395,8.85019299790252,7113.63102162987,none,1,2
4396,8.85149441120833,3845.82700472854,none,1,6
4397,8.85179392194394,1674.75261653348,none,1,4
4398,8.85266062458039,13782.0545351101,none,1,8
4399,8.85951454276111,3228.69583465063,none,1,7
4400,8.85994131864046,1491.39266561643,none,1,2
4401,8.86306681534841,67.3137994537198,none,1,4
4402,8.86310295304734,843.209493984719,none,1,7
4403,8.87277616910349,2148.31768774223,none,1,8
4404,8.87383295939024,1107019.27639898,none,1,3
4405,8.88036536993471,9317.39721108228,none,1,4
4406,8.8810959443325,9270.28697063273,none,1,8
4407,8.88135363948432,6069414.91532099,none,1,6
4408,8.88365741482886,7851.39180009624,none,1,3
4409,8.88570923807165,3446.6582029357,none,1,5
4410,8.88621759076665,2109.57227573417,none,1,4
4411,8.88731293599884,3067.57617767972,none,1,6
4412,8.89135946710631,5268.73393898116,none,1,8
4413,8.89146165642439,15257.0507015192,none,1,4
4414,8.89437114592448,2665.07697719841,none,1,6
4415,8.89447655162324,5026.08288552798,none,1,6
4416,8.90298517465046,4022.4368898698,none,1,5
4417,8.90522746068586,3230.39291036175,none,1,2
4418,8.9075189913999,7099.99981395317,none,1,7
4419,8.9131626895032,4955532.42095526,none,1,8
4420,8.91351931720586,2641.26656550519,none,1,7
4421,8.91399540175389,1680.42128339155,none,1,3
4422,8.91406262267829,9065.33533400629,none,1,8
4423,8.91550030125493,4380.05263023284,none,1,5
4424,8.91637179076323,2774.52234627355,none,1,7
4425,8.91732857108111,3670.88489437041,none,1,7
4426,8.92055624300992,759.44452968969,none,1,6
4427,8.92084317094512,6451.27336699324,none,1,7
4428,8.92273516364489,8867.48172071628,none,1,5
4429,8.92361105781727,16253.619757072,none,1,6
4430,8.9251472009155,419577.617551865,none,1,5
4431,8.92661899558599,2136.38478831964,none,1,7
4432,8.92717246690156,8397.55149051043,none,1,3
4433,8.92759332701628,8319612.91773921,none,1,3
4434,8.92914712647088,2683.82026342891,none,1,6
4435,8.92963163921926,2455.91895625184,none,1,2
4436,8.93410495272173,5121.95230125071,none,1,5
4437,8.93430529442167,2209.16974745771,none,1,6
4438,8.93745996388371,2988.4135591634,none,1,3
4439,8.94013765976348,4795.71157180165,none,1,8
4440,8.94155515708582,6094.37336427453,none,1,3
4441,8.94481741333745,18006.5108766029,none,1,6
4442,8.94519823440972,2392.94925950619,none,1,4
4443,8.94606410128235,2837.55263770327,none,1,5
4444,8.94813071210488,9319.22984814573,none,1,6
4445,8.95202837167001,5416.96727408021,none,1,5
4446,8.95332557621672,8359.72106263358,none,1,4
4447,8.95366447651975,4406.02093710395,none,1,3
4448,8.95516452327947,1612.88604919452,none,1,4
4449,8.95813764770979,4048.49499971745,none,1,8
4450,8.96286849108904,2909.22586600772,none,1,2
4451,8.96355614976627,1127.87998185848,none,1,8
4452,8.964925995165,71795.6078048666,none,1,7
4453,8.96511722660313,3418.36216591653,none,1,2
4454,8.96599434724097,3198.95868344817,none,1,2
4455,8.97234412321581,1820995.47970287,none,1,8
4456,8.97717435171105,6061.87092347298,none,1,3
4457,8.97826129963616,1109.28442430764,none,1,7
4458,8.98268917316292,6954.9801966371,none,1,7
4459,8.98345790689564,797452.941330167,none,1,7
4460,8.98632442906251,6483.11745867909,none,1,7
4461,8.98905839081736,7540.98395516342,none,1,3
4462,8.99210847712983,1925.4392022206,none,1,4
4463,8.99259269639852,941.428163655564,none,1,6
4464,8.99610139759985,3156.06507067775,none,1,3
4465,8.99737051440361,2189.14348281145,none,1,8
4466,8.99843490418882,6566.47890297869,none,1,7
4467,8.99908774952078,3054.31431779679,none,1,8
4468,9.00259226357976,9982.72141621092,none,1,6
4469,9.00419383466723,65.1675804081251,none,1,8
4470,9.00706994645806,2745.97473101301,none,1,2
4471,9.00788574005201,3805.82542047216,none,1,4
4472,9.01609761986774,7769.06421801534,none,1,8
4473,9.01643875298695,1635.10513051701,none,1,8
4474,9.01710225424536,565609.638791595,none,1,8
4475,9.01789776832335,7971.33523404791,none,1,4
4476,9.01818713731885,3124.10477434562,none,1,3
4477,9.01826149197542,7075.49909486565,none,1,8
4478,9.01921593775876,4229.3758568244,none,1,8
4479,9.01958271393384,16650.0048246114,none,1,3
4480,9.020049032277,1589.63128175121,none,1,2
4481,9.02182993621542,155.908346224675,none,1,7
4482,9.02183847100289,2308.98421634816,none,1,6
4483,9.02347659316891,3993.46929296857,none,1,8
4484,9.02726497112521,2894.90352686758,none,1,3
4485,9.03193736742856,4495.7450451032,none,1,5
4486,9.03367189727243,2330.96454234505,none,1,4
4487,9.03473801923067,723.048886310064,none,1,8
4488,9.03531359663232,2668.3073159228,none,1,7
4489,9.03722358766974,11410.1301246838,none,1,6
4490,9.03796756023396,4313.61618154424,none,1,6
4491,9.04118066450996,3177.61532557885,none,1,7
4492,9.04169365226855,2665.66867849707,none,1,7
4493,9.04209913151627,3964.29314792227,none,1,7
4494,9.04276553318813,1048.40056504098,none,1,6
4495,9.04290591066837,13806.5727868473,none,1,3
4496,9.04368868943292,4567.77680205839,none,1,5
4497,9.04368896955819,6734.27925555484,none,1,2
4498,9.04477629386242,9627.86571229359,none,1,6
4499,9.04781521071261,10926.7919508782,none,1,2
4500,9.04786414092861,6990.44741638346,none,1,2
4501,9.04861385287085,419100.996970287,none,1,3
4502,9.04959141576601,6010.99061712008,none,1,8
4503,9.04992092061682,3373.96261635379,none,1,4
4504,9.05036244557057,9236.67129453187,none,1,3
4505,9.05928283204608,10332.0419638031,none,1,8
4506,9.06168408131778,4327.13101370286,none,1,6
4507,9.06184283230535,9451.63239271846,none,1,3
4508,9.06357750004245,1638.40095451255,none,1,8
4509,9.06405113980005,4517.60588312518,none,1,7
4510,9.06551172248623,1354.96692201715,none,1,3
4511,9.07702216207683,1981.60142916496,none,1,2
4512,9.07941877289535,9731.96140830752,none,1,7
4513,9.08237358356817,4742.67126856976,none,1,8
4514,9.08453464034874,9510.15958765037,none,1,5
4515,9.08604762637668,16749.6106793097,none,1,5
4516,9.08713618538251,1112.99844390512,none,1,8
4517,9.08782835902346,1913400.23040525,none,1,8
4518,9.08793510001855,4190.26424210562,none,1,3
4519,9.08949609475661,1404.75884889987,none,1,3
4520,9.09372132313466,11286.9837363823,none,1,8
4521,9.09469575103954,2679.6773531128,none,1,8
4522,9.09496648302473,4370.6988745153,none,1,8
4523,9.09662389199472,1191.70246540539,none,1,8
4524,9.0974726644359,3119.92740347954,none,1,8
4525,9.09954983854422,22249.3684679519,none,1,6
4526,9.10150601957844,3033.4426474843,none,1,8
4527,9.10331819683649,2156.87734391418,none,1,3
4528,9.10389264229614,7579.55206696909,none,1,3
4529,9.10573191822119,2258.52852059676,none,1,2
4530,9.10683472842374,7053.24605779194,none,1,5
4531,9.10823929562275,8664.17978794032,none,1,6
4532,9.11081675056292,1557.41526734223,none,1,2
4533,9.11128612635441,1125.25784217405,none,1,4
4534,9.11395165175114,6981.13429981973,none,1,8
4535,9.11640868662913,3717.77145448399,none,1,5
4536,9.1180730278642,5929.80328386712,none,1,4
4537,9.12197396819761,976.081870336349,none,1,6
4538,9.12420765414377,8807.61530769551,none,1,8
4539,9.12559252494075,9821.54373692593,none,1,3
4540,9.12781121933283,8196.90434714166,none,1,7
4541,9.12804029702917,1508.88910067403,none,1,3
4542,9.12868880818268,4643.85708485508,none,1,5
4543,9.13189536384011,1294.15735755322,none,1,4
4544,9.13247384749041,3940.18761937917,none,1,4
4545,9.13368279950299,21491.6240519593,none,1,5
4546,9.13441270143294,1614.78937950116,none,1,7
4547,9.136269674407,2790.54520642548,none,1,3
4548,9.13752987158304,4102184.06005455,none,1,4
4549,9.13905151252292,6872.05623124649,none,1,5
4550,9.15027710081735,7598.86861621103,none,1,2
4551,9.15387195589255,16183.0785932626,none,1,8
4552,9.15501312722242,1395.92933895998,none,1,8
4553,9.16709223892106,2696.99988426541,none,1,5
4554,9.17136561946138,7597.33705503348,none,1,4
4555,9.17564219640854,2536.06595271319,none,1,5
4556,9.17775050705421,6286.92474536169,none,1,5
4557,9.1779368608409,8312.25774124252,none,1,4
4558,9.18098223909596,1245.08012680376,none,1,7
4559,9.18119443875896,6614.39523305238,none,1,8
4560,9.18119582048966,6020.30755736528,none,1,8
4561,9.18150364025059,4256.84524555222,none,1,4
4562,9.18286728469759,1473.69510885902,none,1,5
4563,9.18330694419592,8141.63757748546,none,1,7
4564,9.18518015378978,5681.64225004654,none,1,5
4565,9.18665779218119,8331.63770364001,none,1,8
4566,9.18788054105326,547.196190434006,none,1,6
4567,9.18811390978872,3508.667548857,none,1,8
4568,9.18830708050096,592.954268168422,none,1,8
4569,9.1905142556468,995.30918329,none,1,7
4570,9.19611632954612,311.202515124695,none,1,7
4571,9.19821803544993,2171.72845166355,none,1,8
4572,9.19829517888489,7329.77643257636,none,1,3
4573,9.19921905027016,4333.59355258017,none,1,4
4574,9.20086515351478,7466.08296191302,none,1,2
4575,9.20121166375962,6701.59734985869,none,1,3
4576,9.20479422780778,8153.43592204494,none,1,5
4577,9.20556022387785,6403.54685095616,none,1,6
4578,9.20707458153132,2927.57395883086,none,1,4
4579,9.20751301351655,3502.10075456702,none,1,8
4580,9.21049904656074,5765.65693478339,none,1,3
4581,9.21298045377015,11434.1550446922,none,1,7
4582,9.21881338659368,4023.75931508375,none,1,2
4583,9.21914564134038,5376.72820865146,none,1,5
4584,9.22148408003864,1240.22966181137,none,1,7
4585,9.22205459347443,15602.9008501764,none,1,3
4586,9.22415026360851,578.204594788387,none,1,7
4587,9.22645607495934,996.440583248933,none,1,4
4588,9.22709391814801,2616.36540099036,none,1,3
4589,9.22709991500121,865.561019605877,none,1,4
4590,9.22778119639823,10410.5354795111,none,1,6
4591,9.22961211921391,1755.04803045333,none,1,7
4592,9.23053353064571,8508.68802671894,none,1,2
4593,9.23495580287895,7443.25169833495,none,1,8
4594,9.23753588805166,1865.94238351359,none,1,6
4595,9.23834955080472,8765.0543375145,none,1,2
4596,9.23918857287609,7063090.90819741,none,1,7
4597,9.23935209952238,1679.06030454131,none,1,2
4598,9.24145372420918,3490.41248656524,none,1,8
4599,9.24294474887093,7753.12176775532,none,1,4
4600,9.2481004761068,8654.44854445619,none,1,4
4601,9.24847244635475,48.5905306108091,none,1,4
4602,9.24853839890993,698.743668801594,none,1,4
4603,9.25238175193414,7832.86366571832,none,1,7
4604,9.25422487150711,8998.37866661564,none,1,7
4605,9.25605426775959,1876.30912577075,none,1,6
4606,9.25804446410264,8721.97755676117,none,1,8
4607,9.26112120367548,12780.7304237707,none,1,4
4608,9.26123948216693,7942.82086119231,none,1,3
4609,9.2621103428651,9569.97195551659,none,1,2
4610,9.26259871646324,458.272833625011,none,1,5
4611,9.26312128858772,4449.41082770229,none,1,2
4612,9.26456749453035,4078.87181481792,none,1,6
4613,9.27614138196952,5340.49804703774,none,1,8
4614,9.27701583418219,6220.50765002387,none,1,3
4615,9.28669144351545,4522.69301374842,none,1,4
4616,9.29056099139253,10132.6231639522,none,1,7
4617,9.29164175907875,7361.93662365558,none,1,6
4618,9.29301978183741,302.480372292386,none,1,3
4619,9.29611249918139,3383.42080888709,none,1,8
4620,9.29705125259756,1136.26341914614,none,1,6
4621,9.29841030977294,16225.7577991027,none,1,3
4622,9.30691752843346,9823.51275596054,none,1,6
4623,9.30919202235075,1923.40836499765,none,1,2
4624,9.30964809173811,1125.36138992194,none,1,5
4625,9.30973392452595,14237.4358741894,none,1,2
4626,9.31039033375708,7950.63927661545,none,1,5
4627,9.31271440529422,9099.9137135567,none,1,7
4628,9.3140924000516,5446.18433294465,none,1,6
4629,9.31538413808469,8053.52780562446,none,1,5
4630,9.31638048655476,2282.36329064072,none,1,8
4631,9.31815872089895,2847.09139954695,none,1,3
4632,9.3192352122232,148290.966222297,none,1,6
4633,9.32233271850018,13506.1089527049,none,1,3
4634,9.32954436605246,870.35602571411,none,1,3
4635,9.32962848358586,1707.9216081586,none,1,3
4636,9.33038628075119,3269.58641641125,none,1,7
4637,9.33106824866351,4354.47753510578,none,1,7
4638,9.33111090314815,1297.11113597196,none,1,6
4639,9.3311465394847,1642.44070010302,none,1,2
4640,9.33131712199723,2254.8188272836,none,1,4
4641,9.33309031221756,19980.1588777043,none,1,4
4642,9.33517267450316,2827.41057030412,none,1,7
4643,9.33569605185406,1437.0683961097,none,1,7
4644,9.33638865928216,9013.04445509201,none,1,8
4645,9.33754800068666,7866.52192325762,none,1,7
4646,9.33967462841721,5909.25855048718,none,1,4
4647,9.34151126218391,6875.61741644552,none,1,2
4648,9.34552258082242,3760.5856198489,none,1,5
4649,9.34614071507551,2768.47850931427,none,1,6
4650,9.34693731953543,8179.07923653953,none,1,4
4651,9.34742718661211,349.335362798308,none,1,2
4652,9.3489788790267,5587.90299444332,none,1,4
4653,9.35041804878355,7528.55387134815,none,1,5
4654,9.35308179201638,743.872441485082,none,1,5
4655,9.35421342204269,7035.86641865588,none,1,3
4656,9.35583070887705,1919.44711798192,none,1,7
4657,9.3564389909925,8883.86130105514,none,1,5
4658,9.35658433663767,5050.98377360132,none,1,4
4659,9.35694138714724,613.417977318541,none,1,3
4660,9.35718888929089,3786.95950453653,none,1,7
4661,9.36219423918195,956.107260584471,none,1,4
4662,9.36306807852162,101.871766165289,none,1,2
4663,9.36414112915164,6413.75024438406,none,1,3
4664,9.36957428836042,4174.36668584627,none,1,2
4665,9.37233759154291,3113.22272901213,none,1,4
4666,9.37722097553883,3526.09373359441,none,1,7
4667,9.37965297443444,7843.89973313617,none,1,6
4668,9.38331989471973,4364.27335457789,none,1,5
4669,9.38386855170984,1579.75721036907,none,1,7
4670,9.38623341259576,3839.05928432684,none,1,7
4671,9.38763422990971,2031.86086059814,none,1,2
4672,9.39089196678816,8196.39659671515,none,1,2
4673,9.39722540159204,8056.35003817782,none,1,2
4674,9.39916020530153,6285.91337060756,none,1,8
4675,9.40154225593835,2111.70291223244,none,1,4
4676,9.4016808121111,3988.45148793088,none,1,7
4677,9.40717859206027,6381.55437695469,none,1,5
4678,9.40768779098438,10438.153242869,none,1,4
4679,9.40843103504673,1691.97913870112,none,1,7
4680,9.41084839145973,4431.64596639414,none,1,7
4681,9.41109083049156,138908.602493749,none,1,5
4682,9.41523967681089,20921.2712360111,none,1,8
4683,9.41814444178332,9109.7935308337,none,1,5
4684,9.42291320116794,9824.63020401867,none,1,2
4685,9.42333411431852,3503.64879261597,none,1,3
4686,9.42514626766668,5035.09511528639,none,1,7
4687,9.42918978059606,2028.75206218315,none,1,3
4688,9.4296319233529,327.106932323744,none,1,6
4689,9.43494643404183,1187.53578770015,none,1,8
4690,9.43580637249724,1742380.91906871,none,1,3
4691,9.43583978992302,9153.58760760151,none,1,5
4692,9.43677937739791,2783.43382171904,none,1,8
4693,9.43692364951748,7762.52084115652,none,1,2
4694,9.43967205850321,2565.50690267814,none,1,4
4695,9.44151518398781,4601.10890620885,none,1,8
4696,9.44395415753118,862.300874533816,none,1,8
4697,9.44803461668533,6054.12375829741,none,1,8
4698,9.44940985276438,7377.21288194097,none,1,7
4699,9.45522390021215,4695.78866862413,none,1,4
4700,9.46034212240025,6940.44548554395,none,1,7
4701,9.46303157317074,5415.69193089886,none,1,7
4702,9.46316928613737,33693.380842526,none,1,4
4703,9.46505940981314,4045.69308362726,none,1,6
4704,9.46877239309596,1929.54350906932,none,1,5
4705,9.47144230898132,1225.17211944417,none,1,3
4706,9.47194930916537,4898.87370049469,none,1,5
4707,9.47545366180453,1528.82098053387,none,1,4
4708,9.47592283941354,9858.86469406438,none,1,3
4709,9.47649750444522,3375.61942772497,none,1,2
4710,9.48587538471823,5132.49009709293,none,1,6
4711,9.48727567795047,2559.03665487698,none,1,4
4712,9.48761391450651,5230515.65430296,none,1,2
4713,9.49321634898686,4890.91147153093,none,1,4
4714,9.49573809289203,4065.92948388219,none,1,4
4715,9.4963171721469,6885.97984736516,none,1,8
4716,9.49998515040233,1675.16415899282,none,1,8
4717,9.50230512035996,3938.98349875736,none,1,4
4718,9.50518517777357,5403.30289242075,none,1,5
4719,9.5064317613419,5921.8936125307,none,1,7
4720,9.50760774102006,6512477.03485736,none,1,8
4721,9.50892573341976,3891.72772967777,none,1,7
4722,9.50965288434937,1740285.55301997,none,1,5
4723,9.51251528793602,603.387712486898,none,1,6
4724,9.51393201117364,791.37393050396,none,1,5
4725,9.51416424289192,11737.2468509339,none,1,7
4726,9.51669934961061,107.12232299256,none,1,8
4727,9.51697485632969,7239.30075130054,none,1,4
4728,9.51788561850435,1678.5885065337,none,1,2
4729,9.51793746237062,2657.64946833799,none,1,2
4730,9.51887949334558,3084.144579676,none,1,8
4731,9.52034930104584,7093.16627234376,none,1,5
4732,9.52301142077866,310.846229512449,none,1,3
4733,9.52400683286312,3004.29019928129,none,1,8
4734,9.52413526036604,664.967147026326,none,1,4
4735,9.52478183236162,7951.6239140705,none,1,8
4736,9.52896902465537,8340.61990598822,none,1,7
4737,9.5293345409118,8492.67673697273,none,1,6
4738,9.52960395857629,335.056883076364,none,1,4
4739,9.5308208575855,2400.75067909314,none,1,5
4740,9.53343262707755,5334.94203155307,none,1,5
4741,9.53567528761985,6726.77296444083,none,1,7
4742,9.5357779388081,11668.8902480029,none,1,5
4743,9.54241009963938,1061.38011760317,none,1,2
4744,9.5476163852301,6506.94407900426,none,1,3
4745,9.54849474765593,365.147475811586,none,1,8
4746,9.55053687396976,9615.2465803225,none,1,4
4747,9.55094651431347,16892.0900144212,none,1,2
4748,9.55183509158742,440819.981120716,none,1,6
4749,9.5548685566664,2151.92519943252,none,1,5
4750,9.55598628765272,3181.76680150188,none,1,3
4751,9.55756734532053,1123525.01629892,none,1,3
4752,9.56012617097615,657.099016185496,none,1,5
4753,9.56255475452508,1442.02343577823,none,1,8
4754,9.56400471439367,14409.2615659808,none,1,5
4755,9.56742124918692,4043.10722358356,none,1,5
4756,9.56780370630686,3455.3815048661,none,1,5
4757,9.56940313895097,5558.53145394609,none,1,4
4758,9.57095455779607,542.858089140322,none,1,5
4759,9.57339289250466,4542.32409702923,none,1,4
4760,9.57380697489792,5870.31034397645,none,1,2
4761,9.57892264641025,5607.49019172628,none,1,6
4762,9.58387406628215,1342.99717451195,none,1,4
4763,9.58636263630465,4900.14878142232,none,1,6
4764,9.5869810961676,14360.0216599485,none,1,7
4765,9.58916869217006,615.487865659175,none,1,2
4766,9.58921048203004,1117.40398193171,none,1,6
4767,9.58926937830464,9722.46597779717,none,1,8
4768,9.58986266692598,4446.03624853926,none,1,7
4769,9.59097076650035,8220.74984995697,none,1,5
4770,9.59377294420955,3053.0936793698,none,1,7
4771,9.59662011719063,8811.60833021901,none,1,3
4772,9.59666373089882,4354.31395741052,none,1,5
4773,9.59944754049276,3544.74817847855,none,1,4
4774,9.60036806359108,6656.94295589167,none,1,2
4775,9.60073748643202,15828.8223676774,none,1,6
4776,9.60476128083765,4753.78795731001,none,1,4
4777,9.60576938544511,3948.94707677185,none,1,5
4778,9.60577449974046,4292.99324925539,none,1,2
4779,9.60773917857113,9177.8332175381,none,1,7
4780,9.6079476933935,7124.78638272341,none,1,6
4781,9.60934904557711,6945.63428996677,none,1,6
4782,9.61000482616668,8968.87750044328,none,1,3
4783,9.61447995846698,1415.58319998047,none,1,7
4784,9.614724932277,18385.1373909233,none,1,5
4785,9.61589171873434,1512.78947899763,none,1,2
4786,9.61720382742406,9354.45857253715,none,1,7
4787,9.61771060526693,11469.0973300824,none,1,7
4788,9.61811394688545,3072.77541994166,none,1,7
4789,9.61925369246054,1961.66533861949,none,1,6
4790,9.62256625611455,101.577730939445,none,1,8
4791,9.62509449741646,7357.93338085074,none,1,4
4792,9.62578100587053,12655.3127499991,none,1,8
4793,9.63066811266576,3335.68432156553,none,1,5
4794,9.63420317609096,667.083972085352,none,1,7
4795,9.63703457080974,2394.39410990544,none,1,5
4796,9.63801395957458,2644.08354326156,none,1,5
4797,9.63851708226546,4835.49534993774,none,1,3
4798,9.63852226091803,9565.36126637444,none,1,8
4799,9.63931524895013,3060.62352033255,none,1,4
4800,9.64038459254251,3759.02058466964,none,1,3
4801,9.64209698241816,8898.28350121709,none,1,5
4802,9.64712064111927,5234.96659129539,none,1,5
4803,9.65138205792935,5189.40669944843,none,1,3
4804,9.65434868518996,6837.26857385436,none,1,2
4805,9.65626333338948,5997.06375529116,none,1,4
4806,9.65665321772438,97.3627148420622,none,1,6
4807,9.65773997864667,1105.3870210929,none,1,2
4808,9.66077970053213,2785.38458101076,none,1,7
4809,9.66276086186787,3401.00560076529,none,1,3
4810,9.66367956044174,6505.07422797026,none,1,5
4811,9.6640378291878,1732.41487169066,none,1,5
4812,9.6721820070451,8956.76859411373,none,1,6
4813,9.67219681311862,17084.2160481483,none,1,6
4814,9.67226934532891,6782.86855888408,none,1,5
4815,9.67573323128946,1169.75777922945,none,1,5
4816,9.68189665316897,9115.76787049226,none,1,5
4817,9.68196807208835,3970.46948684355,none,1,2
4818,9.68771731177254,9589.08137024863,none,1,7
4819,9.688059648419,2088.24726832499,none,1,7
4820,9.68983943344349,8662.45394174898,none,1,3
4821,9.68985391427139,6532.48823002395,none,1,2
4822,9.69187023781964,4509.14332748122,none,1,7
4823,9.69463082856418,16045.4517656417,none,1,6
4824,9.70259690540199,9423.57845831964,none,1,7
4825,9.70413639424898,2060.06105943646,none,1,4
4826,9.70626354450148,10270.8445464433,none,1,7
4827,9.70832021528607,2723.32055292352,none,1,7
4828,9.7092496659726,1354.54329210951,none,1,5
4829,9.70943506959986,426.146140234271,none,1,7
4830,9.71109911032896,4117.37752664938,none,1,5
4831,9.71209466532889,2194.1465148315,none,1,3
4832,9.71415254519864,5565.39862665465,none,1,6
4833,9.71434562991815,1458.11133323135,none,1,3
4834,9.71693480206946,12673.820026448,none,1,6
4835,9.71801835145861,6299.03403046933,none,1,7
4836,9.71923929706102,2743.65232962813,none,1,2
4837,9.71973763107121,7320.2990927439,none,1,6
4838,9.72009491888845,1208.69656047067,none,1,6
4839,9.72022019221952,10485.0380005838,none,1,4
4840,9.72328682241868,1404.95507903239,none,1,6
4841,9.72440762453571,8173.54184426931,none,1,5
4842,9.72471232311395,1272.00312564281,none,1,7
4843,9.72551856983186,788671.906834821,none,1,3
4844,9.72703515991952,4589.7362240705,none,1,8
4845,9.72770971696051,9584.19012681183,none,1,2
4846,9.72898596276267,6985.39811587163,none,1,5
4847,9.73107559753828,2754.69636599238,none,1,6
4848,9.73216311161262,8981.03941619294,none,1,8
4849,9.73333511402745,7955.61915280897,none,1,8
4850,9.73759517622218,2518.08846469034,none,1,8
4851,9.74095709385967,4400.12170365439,none,1,2
4852,9.74292895957483,1053.39812448525,none,1,3
4853,9.74432979793106,919.553143210462,none,1,7
4854,9.74439488553872,6297.66324761625,none,1,6
4855,9.74816606393801,7931.77508820767,none,1,2
4856,9.74928799090373,5182.7408595287,none,1,4
4857,9.75175796587661,9066.45548959776,none,1,4
4858,9.75231676185179,2250274.87589396,none,1,7
4859,9.7531698688413,1454.70458133262,none,1,5
4860,9.75378288669903,6838.86379236624,none,1,4
4861,9.7575184609206,5847.87524187956,none,1,2
4862,9.75817549920204,6430.57787662738,none,1,2
4863,9.76981465188014,3999.91069062004,none,1,8
4864,9.77137379635875,167.443672898451,none,1,2
4865,9.77207977791731,9313.54331406125,none,1,6
4866,9.7730824176634,2731.16514635012,none,1,7
4867,9.77608110254125,8250.18625420942,none,1,2
4868,9.77897223088157,14360.6256095956,none,1,7
4869,9.77943988272678,2296.0330253817,none,1,4
4870,9.78235384620132,5271.98791927253,none,1,3
4871,9.78445047143631,12759.0813159953,none,1,2
4872,9.78586020624138,2579.04952186092,none,1,7
4873,9.78861665943876,3037.89771774165,none,1,2
4874,9.78944362929995,3073.77075184799,none,1,4
4875,9.79010949128762,3993.75783098928,none,1,2
